0 510
1 511
2 501
3 498
4 494
5 513
6 518
7 520
8 509
9 493
10 493
11 508
12 506
13 501
14 488
15 500
16 520
17 519
18 523
19 491
20 489
21 502
22 510
23 511
24 507
25 501
26 496
27 497
28 513
29 518
30 520
31 503
32 493
33 502
34 505
35 510
36 506
37 508
38 3
40 4
