0 243
1 249
2 253
3 254
4 257
5 260
6 249
7 247
8 249
9 257
10 257
11 253
12 251
13 249
14 246
15 248
16 260
17 257
18 256
19 255
20 230
21 252
22 247
23 254
24 253
25 257
26 250
27 251
28 249
29 248
30 258
31 255
32 259
33 245
34 243
35 249
36 255
37 92
