0 986
1 981
2 974
3 1011
4 1022
5 1025
6 983
7 966
8 967
9 995
10 1008
11 980
12 982
13 981
14 972
15 975
16 992
17 991
18 996
19 1025
20 966
21 985
22 949
23 1006
24 1006
25 1007
26 995
27 973
28 966
29 997
30 1025
31 1022
32 1033
33 964
34 974
35 989
36 998
37 612
