    0.000160867 488381536 488381584
    0.000170973 555490408 555490416
    0.000173209 976762594 976762595
    0.000175367 976762616 976762624
    0.000177839 977722752 977722784
    0.000180512 981422240 981422272
    0.000387873 976851497 976851504
   30.080081807 976762593 976762594
   30.080088702 976762600 976762616
   30.080091131 977722752 977722784
   30.080094512 981422240 981422272
   60.163471905 976851504 976851506
   60.183120883 0 1
   90.241763743 976851506 976851508
   90.269968977 0 1
  210.560381519 976851508 976851515
