    0.000912598 982245576 982246600
    0.000922926 982246600 982247624
    0.000928321 982247624 982248648
    0.000933420 982248648 982249672
    0.016712569 982249672 982250696
    0.016722963 982250696 982251720
    0.016727691 982251720 982252744
    0.016731971 982252744 982253768
    0.032547235 982253768 982254792
    0.032556353 982254792 982255816
    0.032560671 982255816 982256840
    0.032564869 982256840 982257864
    0.048385964 982257864 982258888
    0.048395503 982258888 982259912
    0.048400205 982259912 982260936
    0.048404979 982260936 982261960
    0.064295389 982261960 982262984
    0.064305058 982262984 982264008
    0.064310063 982264008 982265032
    0.064315075 982265032 982266056
    0.079801430 982266056 982267080
    0.079810937 982267080 982268104
    0.079815416 982268104 982269128
    0.079819780 982269128 982270152
    0.095624930 982270152 982271176
    0.095633853 982271176 982272200
    0.095638455 982272200 982273224
    0.095642734 982273224 982274248
    0.111505839 982274248 982275272
    0.111514227 982275272 982276296
    0.111518294 982276296 982277320
    0.111522406 982277320 982278344
    0.127360916 982278344 982279368
    0.127370361 982279368 982280392
    0.127374972 982280392 982281416
    0.127379699 982281416 982282440
    0.143162362 982282440 982283464
    0.143170950 982283464 982284488
    0.143174908 982284488 982285512
    0.143178745 982285512 982286536
    0.158767013 982286536 982287560
    0.158775891 982287560 982288584
    0.158780419 982288584 982289608
    0.158784425 982289608 982290632
    0.174560546 982290632 982291656
    0.174568435 982291656 982292680
    0.174572582 982292680 982293704
    0.174576420 982293704 982294728
    0.190473591 982294728 982295752
    0.190483280 982295752 982296776
    0.190488285 982296776 982297800
    0.190493243 982297800 982298824
    0.206348885 982298824 982299848
    0.206358912 982299848 982300872
    0.206363837 982300872 982301896
    0.206368477 982301896 982302920
    0.222231029 982302920 982303944
    0.222240464 982303944 982304968
    0.222245131 982304968 982305992
    0.222249571 982305992 982307016
    0.238109210 982307016 982308040
    0.238118400 982308040 982309064
    0.238124124 982309064 982310088
    0.238128331 982310088 982311112
    0.253585241 982311112 982312136
    0.253595124 982312136 982313160
    0.253600409 982313160 982314184
    0.253605468 982314184 982315208
    0.269473680 982315208 982316232
    0.269484035 982316232 982317256
    0.269489376 982317256 982318280
    0.269494038 982318280 982319304
    0.285327607 982319304 982320328
    0.285336928 982320328 982321352
    0.285341341 982321352 982322376
    0.285345414 982322376 982323400
