0 1136
1 1205
2 1213
3 1202
4 1228
5 1195
6 1168
7 1139
8 1188
9 1213
10 1222
11 1173
12 1141
13 1143
14 1166
15 1212
16 1210
17 1204
18 1150
19 1182
20 1139
21 1180
22 1215
23 1231
24 1227
25 1055
26 1129
27 1176
28 1217
29 1231
30 1215
31 293
