0 141.753906
1 150.378906
2 151.378906
3 149.898438
4 153.113281
5 149.128906
6 145.753906
7 142.128906
8 148.253906
9 151.378906
10 152.398438
11 146.238281
12 142.378906
13 142.628906
14 145.503906
15 151.253906
16 151.003906
17 150.148438
18 143.363281
19 147.503906
20 142.128906
21 147.253906
22 151.628906
23 153.628906
24 153.023438
25 130.374023
26 140.722656
27 146.753906
28 151.878906
29 153.628906
30 151.628906
31 36.335938
